Statistik;Variante;Jahr;Alter;Region;Bevoelkerungsstand_in1000
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Nordrhein-Westfalen       ;3466,2
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Nordrhein-Westfalen       ;3317,8
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Nordrhein-Westfalen       ;3195,7
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Nordrhein-Westfalen       ;3107,4
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Nordrhein-Westfalen       ;3060,8
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Nordrhein-Westfalen       ;3040,5
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Nordrhein-Westfalen       ;3007,8
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Nordrhein-Westfalen       ;2940,2
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Rheinland-Pfalz           ;755,1
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Rheinland-Pfalz           ;787,7
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Rheinland-Pfalz           ;797,9
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Rheinland-Pfalz           ;784,8
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Rheinland-Pfalz           ;746
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Rheinland-Pfalz           ;716,5
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Rheinland-Pfalz           ;699,5
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Rheinland-Pfalz           ;694,4
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Rheinland-Pfalz           ;694,4
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Rheinland-Pfalz           ;689,3
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Rheinland-Pfalz           ;674,6
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Saarland                  ;165
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Saarland                  ;169,3
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Saarland                  ;169
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Saarland                  ;164,6
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Saarland                  ;155,7
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Saarland                  ;148,5
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Saarland                  ;143,8
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Saarland                  ;141,5
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Saarland                  ;140,4
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Saarland                  ;138,5
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Saarland                  ;134,9
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Sachsen                   ;716,7
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Sachsen                   ;726,3
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Sachsen                   ;696,4
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Sachsen                   ;654,2
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Sachsen                   ;620,2
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Sachsen                   ;619,7
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Sachsen                   ;626,3
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Sachsen                   ;624,6
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Sachsen                   ;610,8
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Sachsen                   ;589,4
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Sachsen                   ;568,6
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Sachsen-Anhalt            ;359,5
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Sachsen-Anhalt            ;361,5
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Sachsen-Anhalt            ;343,9
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Sachsen-Anhalt            ;320,3
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Sachsen-Anhalt            ;299
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Sachsen-Anhalt            ;293,4
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Sachsen-Anhalt            ;293
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Sachsen-Anhalt            ;291,3
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Sachsen-Anhalt            ;285,5
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Sachsen-Anhalt            ;276,5
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Sachsen-Anhalt            ;267,2
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Schleswig-Holstein        ;532,3
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Schleswig-Holstein        ;545,9
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Schleswig-Holstein        ;548,7
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Schleswig-Holstein        ;541,5
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Schleswig-Holstein        ;520
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Schleswig-Holstein        ;503,8
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Schleswig-Holstein        ;490,5
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Schleswig-Holstein        ;481,9
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Schleswig-Holstein        ;477,5
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Schleswig-Holstein        ;471,8
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Schleswig-Holstein        ;462
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Thüringen                 ;358,6
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Thüringen                 ;357,9
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Thüringen                 ;338,7
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Thüringen                 ;312,8
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Thüringen                 ;291,9
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Thüringen                 ;287,6
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Thüringen                 ;287,6
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Thüringen                 ;285,5
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Thüringen                 ;279,7
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Thüringen                 ;271,2
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Thüringen                 ;262,8
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Ostdeutsche Flächenländer ;2158,2
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Ostdeutsche Flächenländer ;2187,7
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Ostdeutsche Flächenländer ;2100
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Ostdeutsche Flächenländer ;1969,2
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Ostdeutsche Flächenländer ;1851,5
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Ostdeutsche Flächenländer ;1827,5
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Ostdeutsche Flächenländer ;1827,8
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Ostdeutsche Flächenländer ;1815,9
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Ostdeutsche Flächenländer ;1780,2
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Ostdeutsche Flächenländer ;1726,4
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Ostdeutsche Flächenländer ;1671,5
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Westdeutsche Flächenländer;12122
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Westdeutsche Flächenländer;12539,1
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Westdeutsche Flächenländer;12682,6
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Westdeutsche Flächenländer;12538
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Westdeutsche Flächenländer;12024,1
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Westdeutsche Flächenländer;11585,7
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Westdeutsche Flächenländer;11293,7
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Westdeutsche Flächenländer;11165,4
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Westdeutsche Flächenländer;11130,6
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Westdeutsche Flächenländer;11044,7
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Westdeutsche Flächenländer;10826,2
Bevölkerungsvorausberechnung;1;2021;unter 20    ;Stadtstaaten              ;1153,6
Bevölkerungsvorausberechnung;1;2025;unter 20    ;Stadtstaaten              ;1217
Bevölkerungsvorausberechnung;1;2030;unter 20    ;Stadtstaaten              ;1244,5
Bevölkerungsvorausberechnung;1;2035;unter 20    ;Stadtstaaten              ;1246,4
Bevölkerungsvorausberechnung;1;2040;unter 20    ;Stadtstaaten              ;1224,6
Bevölkerungsvorausberechnung;1;2045;unter 20    ;Stadtstaaten              ;1212,2
Bevölkerungsvorausberechnung;1;2050;unter 20    ;Stadtstaaten              ;1199,3
Bevölkerungsvorausberechnung;1;2055;unter 20    ;Stadtstaaten              ;1186,5
Bevölkerungsvorausberechnung;1;2060;unter 20    ;Stadtstaaten              ;1173,4
Bevölkerungsvorausberechnung;1;2065;unter 20    ;Stadtstaaten              ;1155,6
Bevölkerungsvorausberechnung;1;2070;unter 20    ;Stadtstaaten              ;1132,4
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Baden-Württemberg         ;6947,7
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Baden-Württemberg         ;6917,2
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Baden-Württemberg         ;6665,9
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Baden-Württemberg         ;6378,1
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Baden-Württemberg         ;6280,3
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Baden-Württemberg         ;6255,2
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Baden-Württemberg         ;6158,3
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Baden-Württemberg         ;6002,6
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Baden-Württemberg         ;5814
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Baden-Württemberg         ;5659,8
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Baden-Württemberg         ;5574
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Bayern                    ;8284,4
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Bayern                    ;8277,7
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Bayern                    ;7993
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Bayern                    ;7661,4
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Bayern                    ;7550,9
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Bayern                    ;7523,7
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Bayern                    ;7410,1
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Bayern                    ;7229,2
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Bayern                    ;7002,3
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Bayern                    ;6816,8
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Bayern                    ;6723
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Berlin                    ;2366,8
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Berlin                    ;2422,4
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Berlin                    ;2394,2
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Berlin                    ;2359,3
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Berlin                    ;2373,4
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Berlin                    ;2385,2
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Berlin                    ;2362,2
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Berlin                    ;2307
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Berlin                    ;2246,8
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Berlin                    ;2202,4
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Berlin                    ;2178,9
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Brandenburg               ;1518,6
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Brandenburg               ;1494
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Brandenburg               ;1423,1
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Brandenburg               ;1365,8
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Brandenburg               ;1351,9
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Brandenburg               ;1328,5
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Brandenburg               ;1267,9
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Brandenburg               ;1191,6
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Brandenburg               ;1146,1
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Brandenburg               ;1126,5
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Brandenburg               ;1115,3
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Bremen                    ;421,3
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Bremen                    ;420,1
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Bremen                    ;406,6
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Bremen                    ;391
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Bremen                    ;387,5
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Bremen                    ;387
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Bremen                    ;383,9
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Bremen                    ;378,6
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Bremen                    ;372
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Bremen                    ;365,5
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Bremen                    ;361,2
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Hamburg                   ;1203,1
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Hamburg                   ;1214,2
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Hamburg                   ;1193,8
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Hamburg                   ;1159,7
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Hamburg                   ;1150,3
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Hamburg                   ;1145,3
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Hamburg                   ;1132
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Hamburg                   ;1112,1
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Hamburg                   ;1085,3
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Hamburg                   ;1057,9
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Hamburg                   ;1039,1
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Hessen                    ;3922,5
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Hessen                    ;3901,8
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Hessen                    ;3761
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Hessen                    ;3593,1
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Hessen                    ;3528
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Hessen                    ;3496,6
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Hessen                    ;3435,4
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Hessen                    ;3353,6
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Hessen                    ;3259,9
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Hessen                    ;3182,8
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Hessen                    ;3139
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Mecklenburg-Vorpo         ;966,7
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Mecklenburg-Vorpo         ;929,8
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Mecklenburg-Vorpo         ;867,7
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Mecklenburg-Vorpo         ;821,3
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Mecklenburg-Vorpo         ;803
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Mecklenburg-Vorpo         ;781
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Mecklenburg-Vorpo         ;739,5
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Mecklenburg-Vorpo         ;692,4
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Mecklenburg-Vorpo         ;669
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Mecklenburg-Vorpo         ;661,4
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Mecklenburg-Vorpo         ;654
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Niedersachsen             ;4908,6
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Niedersachsen             ;4882,7
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Niedersachsen             ;4678,5
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Niedersachsen             ;4438
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Niedersachsen             ;4353,1
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Niedersachsen             ;4335,6
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Niedersachsen             ;4280,1
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Niedersachsen             ;4189,5
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Niedersachsen             ;4082,5
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Niedersachsen             ;3993,4
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Niedersachsen             ;3942,4
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Nordrhein-Westfal         ;11111,9
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Nordrhein-Westfal         ;10944,4
Bevölkerungsvorausberechnung;1;2030;20 - 66     ;Nordrhein-Westfal         ;10461,4
Bevölkerungsvorausberechnung;1;2035;20 - 66     ;Nordrhein-Westfal         ;9933,2
Bevölkerungsvorausberechnung;1;2040;20 - 66     ;Nordrhein-Westfal         ;9751,5
Bevölkerungsvorausberechnung;1;2045;20 - 66     ;Nordrhein-Westfal         ;9692,5
Bevölkerungsvorausberechnung;1;2050;20 - 66     ;Nordrhein-Westfal         ;9545
Bevölkerungsvorausberechnung;1;2055;20 - 66     ;Nordrhein-Westfal         ;9312,3
Bevölkerungsvorausberechnung;1;2060;20 - 66     ;Nordrhein-Westfal         ;9014,1
Bevölkerungsvorausberechnung;1;2065;20 - 66     ;Nordrhein-Westfal         ;8761,3
Bevölkerungsvorausberechnung;1;2070;20 - 66     ;Nordrhein-Westfal         ;8612,4
Bevölkerungsvorausberechnung;1;2021;20 - 66     ;Rheinland-Pfalz           ;2536,1
Bevölkerungsvorausberechnung;1;2025;20 - 66     ;Rheinland-Pfalz           ;2499,3
